-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,-1,-1,-1,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,-1,-1,-1,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,-1,-1,-1,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,-1,-1,-1,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,-1,-1,-1,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,16,16,16,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,3,16,16,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,16,16,16,16,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,1,16,16,16,16,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,16,16,16,16,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,2,16,16,16,16,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,16,16,16,16,16,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,2,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,3,3,3,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,21,21,6,4,4,6,6,6,4,4,6,6,6,4,4,19,21,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,21,21,6,4,4,6,6,6,4,4,6,6,6,4,4,19,21,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,14,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,14,14,14,14,14,-1,-1,-1,-1,4,6,6,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,14,14,14,14,14,14,14,14,14,14,14,12,11,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,4,6,6,4,4,14,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,-1,-1,4,6,6,4,4,14,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,6,6,4,4,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,4,6,6,4,9,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,6,6,4,12,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,7,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,11,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,13,13,16,16,16,16,16,16,16,15,13,13,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,14,14,14,14,14,13,16,16,16,16,16,16,16,16,16,16,16,16,16,15,13,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,17,17,16,17,16,16,16,16,16,16,16,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1,-1
-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1
-1,-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1
-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1,-1
-1,-1,-1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,-1,-1
-1,-1,-1,16,16,16,16,16,16,16,16,16,1,1,1,1,16,16,15,15,16,16,16,15,16,1,1,1,16,16,16,16,16,16,16,16,16,-1,-1,-1
-1,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,1,16,15,15,15,16,1,0,0,0,0,0,1,16,16,16,16,16,16,16,-1,-1,-1
16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,1,16,16,16,1,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,-1
16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,9,9,0,0,16,16,16,0,0,1,1,0,0,0,0,0,1,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,0,0,0,0,0,1,22,22,1,0,1,16,1,0,1,22,22,1,0,0,0,0,0,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,0,0,0,0,0,1,22,9,17,17,17,16,17,17,17,22,9,1,0,0,0,0,0,16,16,16,16,16,16,16,16
16,16,16,16,17,16,16,16,17,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,17,16,16,16,16,16,16,16
-1,-1,16,10,10,17,16,16,17,10,10,10,10,10,10,10,10,10,17,17,16,17,17,10,10,10,10,10,10,10,10,10,17,16,16,10,17,16,16,16
-1,-1,-1,10,10,10,16,16,17,17,17,17,16,17,10,17,16,16,16,17,16,16,16,16,16,16,16,16,16,17,17,17,17,16,10,10,10,-1,-1,-1
-1,-1,-1,10,10,10,17,16,16,16,16,16,16,17,10,10,17,16,17,10,17,16,16,16,16,16,16,16,16,16,16,16,16,17,10,10,10,-1,-1,-1
-1,-1,-1,10,10,10,10,10,10,10,10,10,10,17,10,10,10,10,10,10,10,10,10,10,10,16,16,16,17,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,-1
-1,-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,-1,-1
-1,-1,-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,-1,-1,-1,-1
-1,-1,-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,18,22,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,21,21,21,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,21,21,21,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,20,21,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,6,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,4,6,6,6,4,4,6,6,6,4,4,6,6,4,4,6,6,6,4,4,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9995168,0.9967929,0.9949785
0.9632636,0.878662,0.8162792
0.8057904,0.8333332,0.8022369
0.7632264,0.8820047,0.883476
0.6318818,0.8470289,0.9005738
0.6705883,0.9368812,0.9960784
0.2825845,0.6984281,0.8019727
0.5412962,0.6840278,0.7095545
0.5193017,0.5332106,0.602941
0.6710202,0.6135105,0.5744045
0.6308624,0.3808298,0.2136803
0.7355802,0.4777983,0.5162582
0.8705094,0.4541988,0.4731238
0.9978043,0.56058,0.4965483
0.9980668,0.3332851,0.332576
0.9999828,0.7142053,0.5306101
0.9984353,0.7978054,0.6642291
0.882142,0.6758757,0.5391359
0.6658701,0.6467931,0.331291
0.6750919,0.7647363,0.4213845
0.873505,0.7700547,0.4270161
0.9624402,0.8433453,0.3013039
0.1922401,0.2415741,0.2323464

